game_id,turn_index,current_player,opponent_player,n,k,board_before_move,move_row,move_col,blocked_windows,empty_cells,my_center_control,my_immediate_wins,my_marks,my_open_1,my_open_2,my_open_lines,my_two_way_threats,my_winning_windows,neutral_windows,opp_center_control,opp_immediate_wins,opp_marks,opp_open_1,opp_open_2,opp_open_lines,opp_two_way_threats,opp_winning_windows,total_windows,final_winner,final_outcome
177,3,O,X,4,3,"[[null,null,null,""X""],[null,""O"",""X"",null],[null,null,null,null],[null,null,null,null]]",2,1,2,13,1,0,1,5,0,5,2,0,10,1,1,2,6,1,7,5,0,24,O,1
177,4,X,O,4,3,"[[null,null,null,""X""],[null,""O"",""X"",null],[null,""O"",null,null],[null,null,null,null]]",3,3,4,12,1,0,2,5,0,5,4,0,7,2,2,2,6,2,8,2,0,24,O,-1
177,5,O,X,4,3,"[[null,null,null,""X""],[null,""O"",""X"",null],[null,""O"",null,null],[null,null,null,""X""]]",0,1,5,11,2,2,2,5,2,7,2,0,5,1,0,3,7,0,7,6,0,24,O,1
178,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
178,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",1,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
178,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,null,""X"",null],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,3,0,14,0,0,1,3,0,3,1,0,24,X,1
178,3,O,X,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,""X"",""X"",null],[null,null,null,null]]",3,3,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,3,0,24,X,-1
178,4,X,O,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,""X"",""X"",null],[null,null,null,""O""]]",2,0,2,12,2,2,2,8,2,10,3,0,8,0,1,2,3,1,4,1,0,24,X,1
179,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
179,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
179,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",null],[null,null,null,null]]",3,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,3,0,24,O,-1
179,3,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",null],[""X"",null,null,null]]",2,1,1,13,1,0,1,6,0,6,3,0,11,0,0,2,6,0,6,2,0,24,O,1
179,4,X,O,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,""O"",""O"",null],[""X"",null,null,null]]",2,0,2,12,0,0,2,5,0,5,1,0,7,2,2,2,8,2,10,3,0,24,O,-1
179,5,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[""X"",""O"",""O"",null],[""X"",null,null,null]]",2,3,3,11,2,1,2,8,1,9,3,0,5,0,1,3,6,1,7,3,0,24,O,1
180,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
180,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",3,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
180,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,""O"",null,null]]",1,1,1,14,1,0,1,6,0,6,3,0,14,0,0,1,3,0,3,1,0,24,X,1
180,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,""O"",null,null]]",0,1,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,4,0,24,X,-1
180,4,X,O,4,3,"[[null,""O"",null,null],[null,""X"",null,null],[null,null,""X"",null],[null,""O"",null,null]]",0,0,3,12,2,2,2,7,2,9,4,0,7,0,0,2,5,0,5,2,0,24,X,1
181,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
181,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
181,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""X"",null,null],[null,null,null,null]]",1,3,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
181,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,""X""],[null,""X"",null,null],[null,null,null,null]]",1,2,3,13,1,0,1,4,0,4,1,0,9,1,0,2,8,0,8,4,0,24,O,1
181,4,X,O,4,3,"[[null,null,null,null],[null,""O"",""O"",""X""],[null,""X"",null,null],[null,null,null,null]]",1,0,5,12,1,0,2,6,0,6,2,0,6,2,1,2,6,1,7,2,0,24,O,-1
181,5,O,X,4,3,"[[null,null,null,null],[""X"",""O"",""O"",""X""],[null,""X"",null,null],[null,null,null,null]]",3,2,6,11,2,0,2,6,0,6,2,0,4,1,1,3,7,1,8,3,0,24,O,1
181,6,X,O,4,3,"[[null,null,null,null],[""X"",""O"",""O"",""X""],[null,""X"",null,null],[null,null,""O"",null]]",3,3,7,10,1,0,3,7,0,7,3,0,2,2,1,3,7,1,8,4,0,24,O,-1
181,7,O,X,4,3,"[[null,null,null,null],[""X"",""O"",""O"",""X""],[null,""X"",null,null],[null,null,""O"",""X""]]",2,2,9,9,2,1,3,5,1,6,2,0,2,1,1,4,6,1,7,3,0,24,O,1
182,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
182,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
182,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,""X"",null,null],[null,null,null,null]]",2,2,0,14,1,0,1,7,0,7,3,0,13,0,0,1,4,0,4,1,0,24,X,1
182,3,O,X,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,""X"",""X"",null],[null,null,null,null]]",2,3,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,3,0,24,X,-1
182,4,X,O,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,""X"",""X"",""O""],[null,null,null,null]]",2,0,2,12,2,1,2,9,1,10,3,0,8,0,2,2,2,2,4,1,0,24,X,1
183,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
183,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,""X""],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
183,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",""X""],[null,null,null,null]]",3,1,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
183,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",""X""],[null,""X"",null,null]]",2,1,2,13,1,0,1,5,0,5,2,0,11,0,0,2,6,0,6,3,0,24,O,1
183,4,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",""O"",""X""],[null,""X"",null,null]]",1,1,3,12,0,0,2,5,0,5,3,0,7,2,1,2,8,1,9,3,0,24,O,-1
183,5,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""O"",""O"",""X""],[null,""X"",null,null]]",2,0,6,11,2,1,2,5,1,6,2,0,4,1,0,3,8,0,8,4,0,24,O,1
184,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
184,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",3,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
184,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[""O"",null,null,null]]",1,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
184,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,null],[""O"",null,null,null]]",1,0,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
184,4,X,O,4,3,"[[null,null,null,null],[""O"",null,""X"",null],[null,""X"",null,null],[""O"",null,null,null]]",0,3,3,12,2,1,2,8,1,9,4,0,9,0,1,2,2,1,3,1,0,24,X,1
185,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
185,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
185,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null],[null,null,null,null]]",0,3,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
185,3,O,X,4,3,"[[null,null,null,""X""],[null,null,""O"",null],[null,""X"",null,null],[null,null,null,null]]",1,1,2,13,1,0,1,5,0,5,2,0,10,1,0,2,7,0,7,4,0,24,O,1
185,4,X,O,4,3,"[[null,null,null,""X""],[null,""O"",""O"",null],[null,""X"",null,null],[null,null,null,null]]",3,3,4,12,1,0,2,5,0,5,2,0,7,2,2,2,6,2,8,2,0,24,O,-1
185,5,O,X,4,3,"[[null,null,null,""X""],[null,""O"",""O"",null],[null,""X"",null,null],[null,null,null,""X""]]",1,0,5,11,2,2,2,5,2,7,2,0,5,1,0,3,7,0,7,4,0,24,O,1
186,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
186,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
186,2,X,O,4,3,"[[null,null,null,null],[null,""O"",""X"",null],[null,null,null,null],[null,null,null,null]]",2,1,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
186,3,O,X,4,3,"[[null,null,null,null],[null,""O"",""X"",null],[null,""X"",null,null],[null,null,null,null]]",3,2,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,3,0,24,X,-1
186,4,X,O,4,3,"[[null,null,null,null],[null,""O"",""X"",null],[null,""X"",null,null],[null,null,""O"",null]]",0,3,6,12,2,2,2,4,2,6,2,0,7,1,0,2,5,0,5,3,0,24,X,1
187,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
187,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
187,2,X,O,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,null,null],[null,null,null,null]]",0,3,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
187,3,O,X,4,3,"[[null,null,null,""X""],[null,""X"",""O"",null],[null,null,null,null],[null,null,null,null]]",2,2,3,13,1,0,1,4,0,4,1,0,10,1,0,2,7,0,7,4,0,24,O,1
187,4,X,O,4,3,"[[null,null,null,""X""],[null,""X"",""O"",null],[null,null,""O"",null],[null,null,null,null]]",1,3,5,12,1,0,2,5,0,5,3,0,7,2,2,2,5,2,7,2,0,24,O,-1
187,5,O,X,4,3,"[[null,null,null,""X""],[null,""X"",""O"",""X""],[null,null,""O"",null],[null,null,null,null]]",0,2,6,11,2,2,2,4,2,6,2,0,6,1,1,3,5,1,6,4,0,24,O,1
188,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
188,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",0,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
188,2,X,O,4,3,"[[null,""O"",null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
188,3,O,X,4,3,"[[null,""O"",null,null],[null,""X"",null,null],[null,""X"",null,null],[null,null,null,null]]",1,2,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
188,4,X,O,4,3,"[[null,""O"",null,null],[null,""X"",""O"",null],[null,""X"",null,null],[null,null,null,null]]",3,1,5,12,2,1,2,6,1,7,2,0,7,1,1,2,4,1,5,2,0,24,X,1
189,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
189,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
